is_hazmat,reason,item_id,title,description,domain_id
False,"O produto é uma panela de aço inox, um utensílio de cozinha que não contém substâncias perigosas, baterias ou produtos químicos regulamentados.",MLB27315351,"Panela Tramontina Solar 20cm 2,9L em Aço Inox Fundo Triplo","Panela Tramontina Solar em Aço Inox Fundo Triplo com Tampa e Cabo 20 cm 2,9 L

Seja para fritar, assar ou gratinar a Panela em Aço Inox com Fundo Triplo com Tampa e Cabo 20 cm de diâmetro 2,9 L Solar é a escolha certa para quem quer preparar receitas inesquecíveis e que irão conquistar o coração de todos. A Panela de aço inox da Tramontina é feita com a mais alta tecnologia, sem descuidar do design e funcionalidade. Contando com fundo triplo (aço inox + alumínio + aço inox), ela proporciona que os alimentos sejam cozinhados de forma igual, mantendo o calor e ressaltando o sabor de suas receitas. Chegou a hora de descobrir o chef que existe em você.a!

CARACTERÍSTICAS:

- Marca: Tramontina
- Cor: Aço Inox 
- Material: Aço Inox
- Linha Comercial: Solar 
- Mais saudável: por ser feita de aço inoxidável, a panela Tramontina não libera nenhum tipo de resíduo nas suas receitas.
- Fácil de usar: uma panela prática para todas as suas receitas e que faz bonito em qualquer tipo de fogão: gás, elétrico, vitrocerâmico e indução. Ainda possui tampa com saída de vapor e encaixe perfeito.
- Mais durável: o inox Tramontina é uma matéria-prima nobre, resistente e que vai fazer bonito por muito mais tempo na cozinha.
- Economiza tempo e energia: o segredo está no fundo triplo (aço inox + alumínio + aço inox), que distribui o calor uniformemente, proporcionando um cozimento mais rápido. Por isso, você pode manter o fogo baixo durante todo o preparo e, assim, poupar energia. Além disso, a panela toda em aço inox pode ir ao forno para gratinar ou finalizar pratos, na temperatura máxima de 260°C.
- Fácil de limpar: deixar sua panela brilhando é simples, você só precisa de água, sabão e uma esponja macia. Se preferir, é só colocar na máquina de lavar.

RECOMENDÇÕES DE USO: 

- A capacidade volumétrica máxima para cozimento é de 3/4 da capacidade total da peça.
- Antes do uso, remova as eventuais etiquetas presentes no produto, e em seguida recomendamos lavar.
- Use uma fonte de calor sempre baixa, para evitar que o alimento grude no fundo da panela.
- O fundo triplo distribui uniformemente o calor, não sendo necessário o fogo alto. E, além disso, você economiza energia.
- Quando a panela for utilizada no fogão a gás, a chama não deve ultrapassar a base da panela. No caso de uso de chapa elétrica, a chapa deverá ter diâmetro igual ou inferior ao da panela.
- Não aqueça o alimento colocando uma panela ou qualquer utensílio do mesmo diâmetro um sobre o outro. Esse procedimento é perigoso, pois cria vácuo e impossibilita a retirada.
- Não deixe a panela vazia sobre uma fonte de calor.
- Sempre dissolva o sal em água fervendo ou com os alimentos, mexendo os ingredientes no início do cozimento.
- Alguns alimentos que possuem amido, como massa e arroz, poderão deixar manchas na parte interna da panela durante o cozimento. Para remover facilmente as manchas, passe um pano umedecido com suco de limão ou vinagre, ou use a pasta Tramontina para polir e remover manchas.
- Evite deixar alimento na panela por muito tempo; o sal também pode provocar manchas e corrosão.
- Para que a panela de aço inox fique sempre bonita e com brilho, recomendamos que seja lavada somente com detergente neutro e esponja. Além disso, nas partes foscas da panela pode-se utilizar o lado mais abrasivo da esponja com saponáceo líquido, para remover as manchas mais difíceis.
- Depois da lavagem, sempre que possível, enxágue a panela com água quente e seque-a imediatamente, para que ela mantenha o brilho original, pois o cloro e as substâncias contidas na água podem deixar manchas na panela.
- Nas panelas/tampas cujo sistema de fixação utiliza parafuso, com o tempo de uso, ele poderá afrouxar-se. Recomenda-se, por segurança, o reaperto.
- Pode ir ao forno em temperatura máxima de 260°C, podendo haver mudança na coloração.
- As alças, pegadores e cabos aquecem durante o cozimento. Aconselhamos o uso de luvas ou pano no manuseio.
- É necessário cuidado ao manusear o produto, principalmente com alimentos ou líquidos quentes.
- Para sua segurança, utilize somente até a capacidade máxima indicada no fundo do produto.",MLB-KITCHEN_POTS
False,"O produto consiste em utensílios de cozinha (espátula, panela wok, grelha) feitos de aço inoxidável, que não são materiais perigosos.",MLB26201497,Jogo Espátula Inox Kitchenaid E Panela Wok Grelha Inox Prana,"A espátula de aço inoxidável Prana é perfeita para auxiliar nas suas atividades culinárias. Com cabo em aço resistente, proporciona segurança e conforto durante o uso. Seu modelo exclusivo, desenvolvido pela KitchenAid, garante qualidade e durabilidade. Além disso, o jogo inclui uma panela wok e uma grelha de inox, ideais para preparar deliciosos pratos. Aproveite essa oportunidade e adquira já esse conjunto versátil e indispensável para a sua cozinha.",MLB-KITCHEN_SHOVELS_AND_SPATULAS
False,"É uma peça mecânica para filtrar óleo, não contendo materiais perigosos.",MLB37787168,Peneira Oleo Motor 1300,,MLB-KITCHEN_SIEVES
False,"Não contém materiais inflamáveis, corrosivos, tóxicos, explosivos, gases comprimidos ou outros materiais regulamentados. É um utensílio de cozinha de aço inoxidável.",MLB41414075,Cuba Cozinha Tramontina Morgana Inox Fosca Panela De Pressão,,MLB-KITCHEN_SINKS
False,Escumadeiras de silicone são utensílios de cozinha e não contêm materiais perigosos.,MLB36932748,Escumadeira Silicone Silicone VRS,,MLB-KITCHEN_SKIMMERS
False,"Talheres de aço inoxidável não contêm substâncias perigosas, como inflamáveis, corrosivos, tóxicos ou explosivos.",MLB26068174,Talher 3 Peças Sobremesa Aço Inox Viel Sorvete Bolo,"O Kit Colher Viel Bolo Sopa Sorvete Sobremesa Aço Inoxidável é perfeito para quem busca qualidade e durabilidade em utensílios de cozinha. Com lâminas em aço inoxidável, garantimos que você terá colheres resistentes e fáceis de limpar. A marca Viel é sinônimo de excelência, oferecendo produtos de alta qualidade para sua cozinha. O cabo em aço inox proporciona um design elegante e moderno, além de ser resistente a manchas e corrosão. Comprimento de 14.5 cm, essas colheres são ideais para sobremesas, bolos, sopas e sorvetes. O kit contém 3 unidades, oferecendo praticidade e versatilidade para suas refeições. Adquira já o Kit Colher Viel Bolo Sopa Sorvete Sobremesa Aço Inoxidável e tenha utensílios de qualidade em sua cozinha.",MLB-KITCHEN_SPOONS
False,"Um termômetro de cozinha comum não é classificado como material perigoso, pois não contém substâncias inflamáveis, corrosivas, tóxicas ou outros materiais regulamentados (assumindo que não contém mercúrio, o que é raro em termômetros de cozinha modernos).",MLB61825260,"Termômetro para forno, geladeira, freezer, forno colorido de cozinha",,MLB-KITCHEN_THERMOMETERS
False,"O produto é um relógio digital de parede feito de plástico com display LED, sem indicação de baterias de lítio, produtos químicos perigosos ou outros materiais regulamentados.",MLB64608383,"Chkosda Relógio Digital de Parede, Relógio Digital LED de Grande Tamanho com Dimmer Automático, Temporizador de Contagem Regressiva Gigante com Controle Remoto, Display LED de 29 Polegadas de...","Descubra o relógio de parede digital Chkosda, uma peça essencial para qualquer espaço moderno. Com sua impressionante tela LED de 29 polegadas, este relógio não é apenas funcional, mas também adiciona um toque contemporâneo à sua decoração. Seu design retangular e a cor preta se adaptam perfeitamente a várias estéticas, enquanto sua construção em plástico garante durabilidade e leveza. Equipado com um regulador automático, este relógio se ajusta às suas necessidades e seu cronômetro digital de contagem regressiva é ideal para atividades diárias. Além disso, o controle remoto incluído facilita a operação, permitindo que você ajuste as configurações de qualquer lugar da sala. Perfeito para escritórios, salas de aula ou em casa, o relógio de parede digital Chkosda é a combinação perfeita de estilo e funcionalidade.",MLB-KITCHEN_TIMERS
False,"O produto consiste em puxadores de panela feitos de plástico e parafusos de inox, não contendo substâncias perigosas.",MLB61783998,"Kit 12 Poméis Puxador Idea Para Panela, Apto Lava-Louças, Parafuso Inox","Descubra o Kit 12 Pegador Puxador Para Tampa Panela Empunhadura Pomel, a solução perfeita para facilitar o manuseio de suas panelas, frigideiras e caçarolas. Este conjunto inclui 12 poméis de alta qualidade, fabricados pela renomada marca Idea, garantindo durabilidade e resistência. Cada puxador é feito de plástico resistente, proporcionando uma empunhadura confortável e segura. Além disso, os poméis são aptos para lava-louças, facilitando a limpeza após o uso. O kit acompanha parafusos para instalação, permitindo que você fixe os puxadores de forma rápida e prática. Com o modelo de 12 peças, você terá sempre um puxador à mão, ideal para quem busca eficiência e praticidade na cozinha. Não perca a oportunidade de modernizar seus utensílios com este conjunto funcional e estiloso!",MLB-KITCHEN_TONGS
True,"Tochas de butano contêm gás butano, que é um gás inflamável e comprimido.",MLB59605034,Proteja sua pele com a tocha de butano Molgoc,,MLB-KITCHEN_TORCHES
False,"O produto é um kit de panos de cozinha, que não contém substâncias perigosas ou materiais regulamentados.",MLB50300851,Jogo Cozinha 7pçs Pano Air Fryer Fogão Botijão Liquidificado Cor Areia,"Kit De Pano De Cozinha 7 Peças Cores

Vista os utensílios da sua cozinha com personalidade e sofisticação, transforme a cozinha em um cantinho especial da sua casa, em um lugar mais agradável. 

Esse kit de cozinha com 7 peças de pano oferece qualidade e durabilidade, tecido perfeito para colocar na sua cozinha, imensa variedade de cores e estampas, peças versáteis, 7 itens perfeitos para complementar o ambiente e decorá-lo com elegância.  

******((((((( AS ESTAMPAS PODEM VARIAR, AS CORES SÃO AS MESMAS QUE ESCOLHEREM ))))))**********

JOGO DE PANO DE COZINHA 7 PEÇAS CONTÉM:

01 Pano Para Fogão: 0,47cm x 0,40cm  
01 Capa Para Bujão de Gás: 1,00m x 43cm  
01 Capa Para Liquidificador: 0,48cm x 0,43cm  
02 Panos De Copa  
01 Estola  
01 Pano Para Galão de Água  

Composição: Poliéster",MLB-KITCHEN_TOWELS
False,"Este produto é apenas um suporte para baterias, não as baterias em si. O suporte não contém materiais perigosos.",MLB64613959,"Xroland - Suporte de Bateria Cilíndrico para Conversores de Bateria de 3x para 18650, Suporte de Caixa, Suporte de Armazenamento, Pacote de Armazenamento, Organizador de Bolsa, Pacote de Bolsa para","Suporte de bateria do tipo cilíndrico para conversor de bateria de 3 x a 18650. 
 
 Ele permite que você segure 3 baterias e as converta em funções. 
 
 A coluna de metal no positivo pode saltar para caber na maioria dos dispositivos. 
 
 Aplicação na maioria das lanternas. 
 
 Adequado apenas para lanternas com um diâmetro de orifício superior a 22 mm. 
 
 Especificações: suporte de plástico e metal, cor preta. 
 
 Dimensões aproximadas: diâmetro 21,2 mm x altura 64,8 mm. 
 
 Capacidade do suporte: 3 baterias. 
 
 Quantidade: 1 peça",MLB-KITCHEN_TOWEL_RACKS
False,"O produto é um liquidificador, um eletrodoméstico comum que não contém materiais perigosos como substâncias inflamáveis, corrosivas, tóxicas ou explosivas.",MLB45435711,"Liquidificador Oster® Soda Fountain para smoothies, vermelho","Descrição 
 
 No. Peça: FPSTRM2523R013 
 Produto: Soda Fountain Blender para smoothies, vermelho 
 Quantidade: 1 peça 
 Marca: Oster® 
 
 DESCRIÇÃO: 
 
 A batedeira será ativada sozinha quando você coloca o copo e desliga ao desmontá-lo, graças ao sistema de ignição automática, porta-copos e interruptor instantâneo. As duas velocidades (alta e baixa) são ideais para bater, misturar e agitar, dependendo de como você deseja o batido. 
 
 - Sistema de ignição automática. 
 - 2 velocidades. 
 - Flecha de aço inoxidável. 
 - Porta-copos e interruptor automático. 
 - Copo de alumínio com capacidade de 750 ml.",MLB-KITCHEN_WHISKS
True,Baterias de lítio são consideradas materiais perigosos devido ao risco de incêndio.,MLB43648470,Bateria De Lítio Para Rotuladora Brady M210,,MLB-LABEL_MAKERS
False,"A fita de alumínio para rotulador não contém substâncias perigosas, inflamáveis, corrosivas, tóxicas ou explosivas. É um material inerte.",MLB27191084,Fita P/ Rotulador Industrial Alumínio Sem Adesivo 31000 Dymo Cor Prata,"Apresentamos a Fita Para Rotulador Industrial (13mm x 5m) Alumínio Sem Adesivo 31000 – Dymo, um produto de alta qualidade e resistência. Esta fita de impressão em relevo é fabricada em alumínio, material conhecido pela sua resistência a condições climáticas extremas, altos níveis de raios ultravioleta e ambientes corrosivos, marinhos e industriais. 

Ideal para qualquer desafio de etiquetagem, seja em fábricas, ao ar livre ou mesmo numa plataforma petrolífera. As suas dimensões são de 13mm x 5 metros, o que a torna adequada para uma ampla gama de aplicações. 

Este produto é compatível com a máquina de etiquetar industrial M 11 da Dymo, uma marca reconhecida pela sua qualidade e durabilidade. A cor prata da fita adiciona um toque de elegância e profissionalismo às suas etiquetas. 

O modelo 31000 é vendido em embalagens individuais, garantindo que cada fita chegue em perfeitas condições para uso. Escolha a Fita Para Rotulador Industrial Alumínio Sem Adesivo 31000 – Dymo para todas as suas necessidades de etiquetagem.",MLB-LABEL_MAKER_TAPES
False,"O produto é um conjunto de talheres de madeira/bambu, que não contém substâncias perigosas, inflamáveis, corrosivas ou tóxicas.",MLB28061710,Jogo Talher Madeira Conjunto De Utensilios De Bambu 03 Peças,"Jogo de Talheres em Madeira Conjunto de Utensílios de Bambu com 03 Peças

Simples, rústico e elegante, esses são apenas alguns dos adjetivos para definir esse Jogo de Utensílios de Bambu para Cozinha. Eles possuem um design mais rústico, ideal para decorar a cozinha e dar uma cara mais elegante ao ambiente.

Material ecológico, antifúngico, natural, prático, leve e com design moderno e agradável.

Este Conjunto é Extremamente Resistente e Durável. Ideal para preparar e servir diversos tipos de alimentos.

Fabricado 100% em bambu e resistente a odores e bactérias.

Características:
 - Material: 100% Bambu
 - Comprimento: 28 cm
 - Largura da Espátula Lisa: 6 cm
 - Largura da Espátula Vazada: 5 cm
 - Largura da Colher: 4,5 cm
 - Peso: 125 g
 - Embalagem: 32 x 13 x 1 cm

Pacote: (01) Jogo com 3 peças (1 Colher, 1 Espátula Lisa e 1 Espátula Vazada)",MLB-LADLES
